4.974379945189084107e-01,2.500000000000000000e-01,4.200598690831077731e-01,2.500000000000000000e-01,2.500000000000000000e-01,7.134148000000000156e-01,7.126701999999999204e-01,3.737659999999999871e-01,3.554599999999999982e-01,2.412504000000000037e-01,2.533027999999999946e-01,3.880874000000000268e-01,4.006260000000000376e-01,2.086560000000000081e-01,2.031156000000000073e-01
4.893745871391022573e-01,2.500000000000000000e-01,4.456011502714073425e-01,3.049306144334055224e-01,2.500000000000000000e-01,7.242049999999999876e-01,7.010068000000000410e-01,3.673839999999999884e-01,3.409454000000000096e-01,2.303316000000000252e-01,2.705719999999999792e-01,3.845555999999999419e-01,4.074952000000000019e-01,2.205792000000000030e-01,2.070360000000000256e-01
5.015218960696217199e-01,2.500000000000000000e-01,4.760894288524520346e-01,2.500000000000000000e-01,2.500000000000000000e-01,8.460611999999999577e-01,8.611273999999999873e-01,4.918324000000000584e-01,4.159514000000000267e-01,2.431944000000000050e-01,2.902389999999999692e-01,4.432965999999999296e-01,4.656528000000000334e-01,2.453652000000000055e-01,2.367791999999999952e-01
5.308385548833285394e-01,2.500000000000000000e-01,4.749904835165132400e-01,2.500000000000000000e-01,2.500000000000000000e-01,7.843715999999999466e-01,7.449088000000000376e-01,3.991033999999999970e-01,3.539377999999999691e-01,2.452679999999999860e-01,2.922801999999999900e-01,4.056482000000000143e-01,4.364279999999999826e-01,2.241432000000000146e-01,2.309796000000000349e-01
5.858297386760489278e-01,2.500000000000000000e-01,4.902010522366628820e-01,3.049306144334055224e-01,2.500000000000000000e-01,1.017716599999999971e+00,1.038063999999999876e+00,5.152250000000000441e-01,4.464395999999999920e-01,3.209217999999999793e-01,3.704944000000000570e-01,5.549151999999999418e-01,5.614915999999999796e-01,2.764041999999999888e-01,2.686932000000000209e-01
6.090795972305932393e-01,2.500000000000000000e-01,5.231915902512804806e-01,2.500000000000000000e-01,2.500000000000000000e-01,8.423995999999999151e-01,9.501611999999999281e-01,5.079020000000000756e-01,4.105724000000000040e-01,2.816852000000000245e-01,3.080593999999999832e-01,5.101051999999999254e-01,4.853840000000000376e-01,2.609817999999999860e-01,2.488967999999999736e-01
6.226780935821686347e-01,2.500000000000000000e-01,5.363423873793597974e-01,3.395879734614027368e-01,3.049306144334055224e-01,7.514210000000000056e-01,7.064175999999999789e-01,3.671244000000000174e-01,3.683877999999999875e-01,2.204496000000000233e-01,2.707994000000000234e-01,3.979372000000000464e-01,4.111238000000000392e-01,2.166587999999999847e-01,1.968623999999999929e-01
6.413221567728006889e-01,2.500000000000000000e-01,5.509296607248117539e-01,2.846573590279972699e-01,2.500000000000000000e-01,1.040493400000000124e+00,8.662471999999999950e-01,4.261574000000000750e-01,4.911837999999999482e-01,3.097444000000000308e-01,3.290223999999999926e-01,4.888185999999999920e-01,5.866988000000000758e-01,2.799684000000000061e-01,2.720299999999999940e-01
6.821824807684397918e-01,2.846573590279972699e-01,5.722859909692789016e-01,2.846573590279972699e-01,2.500000000000000000e-01,7.964888000000001078e-01,7.698245999999999700e-01,3.985524000000000289e-01,3.592513999999999985e-01,2.501606000000000107e-01,2.828515999999999808e-01,4.096011999999999986e-01,4.604362000000000177e-01,2.283228000000000202e-01,2.107619999999999771e-01
7.050653225476024577e-01,2.500000000000000000e-01,5.877302049743982071e-01,2.846573590279972699e-01,2.500000000000000000e-01,1.011236400000000035e+00,8.592809999999999615e-01,4.276154000000000344e-01,4.753729999999999345e-01,2.941597999999999713e-01,3.184915999999999858e-01,4.834410000000000096e-01,5.626584000000000030e-01,2.706045999999999729e-01,2.712532000000000276e-01
7.288081672405952727e-01,2.846573590279972699e-01,6.038326907721975889e-01,3.886294361119890794e-01,2.500000000000000000e-01,7.082324000000000952e-01,6.852278000000000535e-01,3.396493999999999902e-01,3.473932000000000131e-01,2.303964000000000012e-01,2.454952000000000245e-01,3.702995999999999510e-01,3.860136000000000123e-01,2.102112000000000147e-01,1.946592000000000044e-01
7.529753955997018355e-01,4.045521226679157922e-01,6.289072736209733172e-01,4.232867951399863493e-01,3.049306144334055224e-01,7.305541999999999314e-01,7.132859999999999756e-01,3.691657999999999884e-01,3.407504000000000088e-01,2.372327999999999937e-01,2.719654000000000238e-01,3.952474000000000265e-01,4.011116000000000126e-01,2.102112000000000147e-01,2.152979999999999894e-01
7.773538387123865023e-01,4.216993602242572470e-01,6.391820298110626464e-01,4.863693909356170408e-01,3.304718956217050363e-01,7.401780000000000026e-01,7.254036000000000373e-01,3.818991999999999942e-01,3.379322000000000159e-01,2.402458000000000093e-01,2.833702000000000165e-01,4.060041999999999818e-01,4.076567999999999858e-01,2.102436000000000027e-01,2.242079999999999906e-01
7.972703012652151422e-01,4.305458956322111841e-01,6.495796141034045901e-01,4.697224577336219786e-01,3.698947636399185224e-01,7.145815999999999280e-01,7.225208000000000741e-01,3.459352000000000538e-01,3.449300000000000144e-01,2.612738000000000005e-01,2.653237999999999985e-01,3.965761999999999898e-01,4.234029999999999738e-01,2.448143999999999876e-01,2.070036000000000098e-01
8.171756118038493444e-01,4.652032546602084540e-01,6.664829033784698264e-01,5.096478425445105653e-01,3.539720770839918096e-01,9.352909999999999835e-01,9.908242000000000438e-01,4.771872000000000336e-01,4.339333999999999691e-01,3.070872000000000046e-01,3.240328000000000097e-01,5.569884000000000501e-01,5.231624000000000274e-01,2.661012000000000377e-01,2.707022000000000039e-01
8.379455079932899286e-01,4.678354413344795182e-01,6.824461481047066069e-01,5.543387363456153683e-01,3.819528664807629315e-01,7.591965999999999992e-01,8.375718000000000885e-01,4.434583999999999748e-01,3.586354000000000486e-01,2.712204000000000281e-01,3.003154000000000656e-01,4.787745999999999946e-01,4.546694000000000568e-01,2.460780000000000189e-01,2.475360000000000060e-01
8.495470332850523221e-01,5.128747686013890306e-01,6.918550205581377455e-01,5.794463238766759394e-01,4.368834809141683984e-01,1.102637000000000089e+00,9.328291999999999140e-01,4.535029999999999895e-01,5.133132000000000250e-01,3.312904000000000404e-01,3.520264000000000171e-01,5.312949999999999617e-01,6.099301999999999779e-01,2.760808000000000151e-01,2.867071999999999954e-01
8.635215731511006743e-01,5.437465365426015218e-01,7.079049630065246124e-01,6.060626226622269908e-01,4.609753852588053258e-01,9.550538000000000638e-01,7.605248000000000008e-01,3.594777999999999585e-01,4.336735999999999924e-01,2.974315999999999627e-01,3.325857999999999870e-01,4.747894000000000281e-01,5.467821999999998850e-01,2.639630000000000032e-01,2.771492000000000400e-01
8.779019259590578050e-01,5.692597199498863336e-01,7.233343282059055968e-01,6.249434866988465842e-01,4.956327442868026512e-01,7.336656000000000288e-01,7.286114000000000201e-01,3.856575999999999338e-01,3.408804000000000278e-01,2.545018000000000002e-01,2.761125999999999858e-01,3.800843999999999889e-01,4.181221999999999994e-01,2.283552000000000082e-01,2.185380000000000100e-01
8.792271663619679600e-01,5.761781153074755357e-01,7.386262144008657327e-01,6.586223409171390042e-01,5.115554308427293639e-01,6.691241999999999468e-01,6.481941999999999426e-01,3.405235999999999819e-01,3.427591999999999861e-01,2.187323999999999935e-01,2.331827999999999956e-01,3.457082000000000210e-01,3.588622000000000201e-01,1.925207999999999919e-01,1.836107999999999907e-01
8.295725048937099277e-01,5.966223945786254257e-01,7.491542003403635075e-01,6.759096345874661127e-01,5.426101239887237693e-01,6.699017999999999917e-01,2.368116000000000110e-01,1.045872000000000052e-01,1.473230000000000095e-01,1.659203999999999957e-01,3.095815999999999568e-01,2.402460000000000151e-01,4.309843999999999897e-01,1.685447999999999946e-01,2.244996000000000214e-01
8.155367919369401752e-01,6.123540292292878329e-01,7.575642345644497677e-01,6.770650133379735314e-01,5.595157702926574217e-01,6.843848000000001264e-01,1.752516000000000074e-01,8.514719999999999234e-02,1.356262000000000301e-01,1.560060000000000058e-01,3.781405999999999934e-01,2.244672000000000056e-01,3.973532000000000175e-01,1.636847999999999914e-01,2.273183999999999760e-01
7.922937394565778835e-01,6.114556938896651417e-01,7.567140881390430618e-01,6.383631998378653805e-01,5.749893520327926666e-01,5.414691999999998728e-01,1.358855999999999953e-01,8.206919999999999493e-02,1.329696000000000211e-01,1.704239999999999922e-01,3.641762000000000055e-01,2.408939999999999970e-01,3.645650000000000279e-01,1.921967999999999732e-01,2.294567999999999885e-01
7.838727031099013143e-01,6.063846849673699690e-01,7.629653565376941504e-01,6.367498097011390357e-01,5.731514728460334052e-01,6.641354000000000424e-01,2.088179999999999759e-01,1.012823999999999947e-01,1.411343999999999932e-01,1.704563999999999802e-01,3.537435999999999914e-01,2.563487999999999878e-01,4.231438000000000144e-01,1.923587999999999965e-01,2.577420000000000266e-01
7.814877573214644713e-01,6.251369105377425628e-01,7.767964428989339032e-01,6.518448386342534651e-01,5.795150524098342526e-01,6.699017999999999917e-01,2.368116000000000110e-01,1.106460000000000082e-01,1.496881999999999935e-01,1.913543999999999801e-01,3.268832000000000404e-01,2.717711999999999906e-01,4.635140000000000371e-01,2.000052000000000219e-01,2.667816000000000076e-01
7.701979882111313902e-01,6.414218179578792256e-01,7.900348698298744754e-01,6.698754174235128644e-01,5.965735902799726986e-01,5.089061999999999752e-01,1.253879999999999995e-01,6.975720000000000531e-02,1.134323999999999888e-01,1.520207999999999837e-01,3.274340000000000028e-01,2.063556000000000001e-01,3.419494000000000145e-01,1.752516000000000074e-01,2.040876000000000079e-01
7.478158583090330769e-01,6.459859880462287540e-01,7.982856221875923586e-01,6.756893699140702481e-01,6.073779635594727111e-01,1.395144000000000106e-01,5.968079999999999913e-02,4.254120000000000124e-02,5.880599999999999716e-02,1.228932000000000080e-01,1.508220000000000116e-01,1.740851999999999955e-01,1.962144000000000110e-01,1.472256000000000120e-01,1.607364000000000015e-01
7.339828132392709481e-01,6.598080569641451287e-01,8.046647753694330385e-01,6.853162420069370819e-01,6.233113778107740588e-01,6.843848000000001264e-01,1.752516000000000074e-01,8.151839999999999087e-02,1.346217999999999859e-01,1.482623999999999886e-01,3.687445999999999779e-01,2.170800000000000229e-01,3.846199999999999619e-01,1.575287999999999689e-01,2.255363999999999980e-01
7.276468337652677310e-01,6.701900252030573713e-01,8.087459025283191272e-01,6.935261272551935807e-01,6.332642359235676199e-01,3.798257999999999912e-01,7.403400000000000258e-02,5.488559999999999967e-02,1.024164000000000047e-01,1.389312000000000047e-01,2.344789999999999930e-01,1.791395999999999822e-01,3.178768000000000149e-01,1.513727999999999740e-01,1.753487999999999714e-01
7.256406264950299168e-01,6.847334848273496366e-01,8.184741127518296855e-01,7.069583276260829052e-01,6.458950293163958634e-01,7.706990000000000229e-01,3.258788000000000240e-01,1.223099999999999882e-01,1.934277999999999831e-01,2.036016000000000215e-01,3.230607999999999813e-01,3.122384000000000270e-01,5.050511999999999224e-01,2.065823999999999994e-01,2.680127999999999955e-01
7.208595963256707595e-01,6.911382148351878918e-01,8.225711166188089951e-01,7.173439868057505109e-01,6.553709405859986514e-01,5.089061999999999752e-01,1.253879999999999995e-01,7.840800000000000547e-02,1.113587999999999939e-01,1.543212000000000195e-01,3.450271999999999784e-01,2.331179999999999919e-01,3.528033999999999892e-01,1.804032000000000135e-01,2.205792000000000030e-01
7.128230153794867796e-01,6.969462635994136956e-01,8.232948374270225855e-01,7.227740110581144517e-01,6.607503216380787858e-01,5.414691999999998728e-01,1.358855999999999953e-01,7.928280000000000050e-02,1.239624000000000004e-01,1.597319999999999851e-01,3.563354000000000243e-01,2.347056000000000142e-01,3.556549999999999989e-01,1.834164000000000072e-01,2.267675999999999858e-01
